source name	characteristics[sample name]	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[project name]	characteristics[environmental sample type]	characteristics[environmental medium]	characteristics[geographic location]	characteristics[collection date]	characteristics[sample collection method]	characteristics[sample storage]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[modification parameters]	comment[cleavage agent details]	comment[dissociation method]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
20241101_GBM_FFPE_DIA_019	20241101_GBM_FFPE_DIA_019	Homo sapiens	Brain	not applicable	Glioblastoma	Metaproteomic_profiling_reveals_viral_proteins_and_associated_host_proteomic_alterations_in_glioblastoma	Brain	Brain	not available	not available	not available	not available	1	20241101_GBM_FFPE_DIA_019	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	not available	1	1	20241101_GBM_FFPE_DIA_019.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Brain
20241101_GBM_FFPE_DIA_021	20241101_GBM_FFPE_DIA_021	Homo sapiens	Brain	not applicable	Glioblastoma	Metaproteomic_profiling_reveals_viral_proteins_and_associated_host_proteomic_alterations_in_glioblastoma	Brain	Brain	not available	not available	not available	not available	1	20241101_GBM_FFPE_DIA_021	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	not available	1	1	20241101_GBM_FFPE_DIA_021.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Brain
20241101_GBM_FFPE_DIA_022	20241101_GBM_FFPE_DIA_022	Homo sapiens	Brain	not applicable	Glioblastoma	Metaproteomic_profiling_reveals_viral_proteins_and_associated_host_proteomic_alterations_in_glioblastoma	Brain	Brain	not available	not available	not available	not available	1	20241101_GBM_FFPE_DIA_022	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	not available	1	1	20241101_GBM_FFPE_DIA_022.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Brain
20241101_GBM_FFPE_DIA_061	20241101_GBM_FFPE_DIA_061	Homo sapiens	Brain	not applicable	Glioblastoma	Metaproteomic_profiling_reveals_viral_proteins_and_associated_host_proteomic_alterations_in_glioblastoma	Brain	Brain	not available	not available	not available	not available	1	20241101_GBM_FFPE_DIA_061	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	not available	1	1	20241101_GBM_FFPE_DIA_061.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Brain
20241101_GBM_FFPE_DIA_062	20241101_GBM_FFPE_DIA_062	Homo sapiens	Brain	not applicable	Glioblastoma	Metaproteomic_profiling_reveals_viral_proteins_and_associated_host_proteomic_alterations_in_glioblastoma	Brain	Brain	not available	not available	not available	not available	1	20241101_GBM_FFPE_DIA_062	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	not available	1	1	20241101_GBM_FFPE_DIA_062.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Brain
20241101_GBM_FFPE_DIA_063	20241101_GBM_FFPE_DIA_063	Homo sapiens	Brain	not applicable	Glioblastoma	Metaproteomic_profiling_reveals_viral_proteins_and_associated_host_proteomic_alterations_in_glioblastoma	Brain	Brain	not available	not available	not available	not available	1	20241101_GBM_FFPE_DIA_063	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	not available	1	1	20241101_GBM_FFPE_DIA_063.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Brain
20241101_GBM_FFPE_DIA_064	20241101_GBM_FFPE_DIA_064	Homo sapiens	Brain	not applicable	Glioblastoma	Metaproteomic_profiling_reveals_viral_proteins_and_associated_host_proteomic_alterations_in_glioblastoma	Brain	Brain	not available	not available	not available	not available	1	20241101_GBM_FFPE_DIA_064	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	not available	1	1	20241101_GBM_FFPE_DIA_064.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Brain
20241101_GBM_FFPE_DIA_065	20241101_GBM_FFPE_DIA_065	Homo sapiens	Brain	not applicable	Glioblastoma	Metaproteomic_profiling_reveals_viral_proteins_and_associated_host_proteomic_alterations_in_glioblastoma	Brain	Brain	not available	not available	not available	not available	1	20241101_GBM_FFPE_DIA_065	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	not available	1	1	20241101_GBM_FFPE_DIA_065.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Brain
20241101_GBM_FFPE_DIA_066	20241101_GBM_FFPE_DIA_066	Homo sapiens	Brain	not applicable	Glioblastoma	Metaproteomic_profiling_reveals_viral_proteins_and_associated_host_proteomic_alterations_in_glioblastoma	Brain	Brain	not available	not available	not available	not available	1	20241101_GBM_FFPE_DIA_066	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	not available	1	1	20241101_GBM_FFPE_DIA_066.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Brain
20241101_GBM_FFPE_DIA_067	20241101_GBM_FFPE_DIA_067	Homo sapiens	Brain	not applicable	Glioblastoma	Metaproteomic_profiling_reveals_viral_proteins_and_associated_host_proteomic_alterations_in_glioblastoma	Brain	Brain	not available	not available	not available	not available	1	20241101_GBM_FFPE_DIA_067	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	not available	1	1	20241101_GBM_FFPE_DIA_067.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Brain
20241101_GBM_FFPE_DIA_068	20241101_GBM_FFPE_DIA_068	Homo sapiens	Brain	not applicable	Glioblastoma	Metaproteomic_profiling_reveals_viral_proteins_and_associated_host_proteomic_alterations_in_glioblastoma	Brain	Brain	not available	not available	not available	not available	1	20241101_GBM_FFPE_DIA_068	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	not available	1	1	20241101_GBM_FFPE_DIA_068.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Brain
20241101_GBM_FFPE_DIA_069	20241101_GBM_FFPE_DIA_069	Homo sapiens	Brain	not applicable	Glioblastoma	Metaproteomic_profiling_reveals_viral_proteins_and_associated_host_proteomic_alterations_in_glioblastoma	Brain	Brain	not available	not available	not available	not available	1	20241101_GBM_FFPE_DIA_069	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	not available	1	1	20241101_GBM_FFPE_DIA_069.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Brain
20241101_GBM_FFPE_DIA_070	20241101_GBM_FFPE_DIA_070	Homo sapiens	Brain	not applicable	Glioblastoma	Metaproteomic_profiling_reveals_viral_proteins_and_associated_host_proteomic_alterations_in_glioblastoma	Brain	Brain	not available	not available	not available	not available	1	20241101_GBM_FFPE_DIA_070	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	not available	1	1	20241101_GBM_FFPE_DIA_070.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Brain
20241104_GBM_FFPE_DIA_023	20241104_GBM_FFPE_DIA_023	Homo sapiens	Brain	not applicable	Glioblastoma	Metaproteomic_profiling_reveals_viral_proteins_and_associated_host_proteomic_alterations_in_glioblastoma	Brain	Brain	not available	not available	not available	not available	1	20241104_GBM_FFPE_DIA_023	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	not available	1	1	20241104_GBM_FFPE_DIA_023.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Brain
20241104_GBM_FFPE_DIA_024	20241104_GBM_FFPE_DIA_024	Homo sapiens	Brain	not applicable	Glioblastoma	Metaproteomic_profiling_reveals_viral_proteins_and_associated_host_proteomic_alterations_in_glioblastoma	Brain	Brain	not available	not available	not available	not available	1	20241104_GBM_FFPE_DIA_024	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	not available	1	1	20241104_GBM_FFPE_DIA_024.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Brain
20241104_GBM_FFPE_DIA_025	20241104_GBM_FFPE_DIA_025	Homo sapiens	Brain	not applicable	Glioblastoma	Metaproteomic_profiling_reveals_viral_proteins_and_associated_host_proteomic_alterations_in_glioblastoma	Brain	Brain	not available	not available	not available	not available	1	20241104_GBM_FFPE_DIA_025	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	not available	1	1	20241104_GBM_FFPE_DIA_025.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Brain
20241104_GBM_FFPE_DIA_026	20241104_GBM_FFPE_DIA_026	Homo sapiens	Brain	not applicable	Glioblastoma	Metaproteomic_profiling_reveals_viral_proteins_and_associated_host_proteomic_alterations_in_glioblastoma	Brain	Brain	not available	not available	not available	not available	1	20241104_GBM_FFPE_DIA_026	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	not available	1	1	20241104_GBM_FFPE_DIA_026.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Brain
20241104_GBM_FFPE_DIA_027	20241104_GBM_FFPE_DIA_027	Homo sapiens	Brain	not applicable	Glioblastoma	Metaproteomic_profiling_reveals_viral_proteins_and_associated_host_proteomic_alterations_in_glioblastoma	Brain	Brain	not available	not available	not available	not available	1	20241104_GBM_FFPE_DIA_027	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	not available	1	1	20241104_GBM_FFPE_DIA_027.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Brain
20241104_GBM_FFPE_DIA_028	20241104_GBM_FFPE_DIA_028	Homo sapiens	Brain	not applicable	Glioblastoma	Metaproteomic_profiling_reveals_viral_proteins_and_associated_host_proteomic_alterations_in_glioblastoma	Brain	Brain	not available	not available	not available	not available	1	20241104_GBM_FFPE_DIA_028	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	not available	1	1	20241104_GBM_FFPE_DIA_028.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Brain
20241104_GBM_FFPE_DIA_029	20241104_GBM_FFPE_DIA_029	Homo sapiens	Brain	not applicable	Glioblastoma	Metaproteomic_profiling_reveals_viral_proteins_and_associated_host_proteomic_alterations_in_glioblastoma	Brain	Brain	not available	not available	not available	not available	1	20241104_GBM_FFPE_DIA_029	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	not available	1	1	20241104_GBM_FFPE_DIA_029.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Brain
20241104_GBM_FFPE_DIA_030	20241104_GBM_FFPE_DIA_030	Homo sapiens	Brain	not applicable	Glioblastoma	Metaproteomic_profiling_reveals_viral_proteins_and_associated_host_proteomic_alterations_in_glioblastoma	Brain	Brain	not available	not available	not available	not available	1	20241104_GBM_FFPE_DIA_030	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	not available	1	1	20241104_GBM_FFPE_DIA_030.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Brain
20241104_GBM_FFPE_DIA_031	20241104_GBM_FFPE_DIA_031	Homo sapiens	Brain	not applicable	Glioblastoma	Metaproteomic_profiling_reveals_viral_proteins_and_associated_host_proteomic_alterations_in_glioblastoma	Brain	Brain	not available	not available	not available	not available	1	20241104_GBM_FFPE_DIA_031	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	not available	1	1	20241104_GBM_FFPE_DIA_031.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Brain
20241104_GBM_FFPE_DIA_032	20241104_GBM_FFPE_DIA_032	Homo sapiens	Brain	not applicable	Glioblastoma	Metaproteomic_profiling_reveals_viral_proteins_and_associated_host_proteomic_alterations_in_glioblastoma	Brain	Brain	not available	not available	not available	not available	1	20241104_GBM_FFPE_DIA_032	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	not available	1	1	20241104_GBM_FFPE_DIA_032.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Brain
